Order Date,Region,Category,Sub-Category,Product Name,Sales,Profit,Quantity,Inventory_Days,Profit_Margin
2017-11-10,West,Office Supplies,Appliances,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",400.8,112.224,5,4.553393213572854,0.28
2017-11-10,West,Office Supplies,Binders,GBC VeloBinder Manual Binding System,28.792,10.0772,1,12.67713253681578,0.35
2014-03-18,West,Furniture,Furnishings,Eldon Cleatmat Chair Mats for Medium Pile Carpets,111.0,14.43,2,6.576576576576577,0.13
2014-03-18,West,Technology,Machines,Swingline SM12-08 MicroCut Jam Free Shredder,1279.968,415.9896,4,1.1406535163379083,0.32499999999999996
2014-03-18,West,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,1856.19,334.1142,7,1.3764754685673342,0.18
2016-11-12,Central,Furniture,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",22.752,-8.532,6,96.25527426160338,-0.375
2017-10-26,East,Technology,Phones,Cisco Small Business SPA 502G VoIP phone,61.542,-13.3341,1,5.930908972734068,-0.21666666666666665
2017-10-26,East,Office Supplies,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",81.438,-65.1504,7,31.373560254426682,-0.8
2015-04-11,South,Furniture,Furnishings,Executive Impressions Supervisor Wall Clock,67.36,10.104,2,10.83729216152019,0.15
2015-04-11,South,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",54.528,14.3136,3,20.081426056338028,0.2625
2015-12-25,East,Technology,Accessories,Plantronics Savi W720 Multi-Device Wireless Headset System,843.9,371.316,2,0.8650314018248608,0.44
2015-12-25,East,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",449.568,56.196,2,1.623781052032173,0.125
2017-09-21,West,Office Supplies,Storage,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",15.51,3.8775,1,23.533204384268217,0.25
2014-12-20,East,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,192.186,36.3018,3,5.697605444725422,0.18888888888888888
2015-07-18,East,Office Supplies,Art,Newell 32,5.76,1.6128,2,126.7361111111111,0.28
2014-07-26,South,Furniture,Chairs,"Metal Folding Chairs, Beige, 4/Carton",67.88,18.3276,2,10.75427224513848,0.27
2014-07-26,South,Office Supplies,Labels,Avery 485,162.89,76.5583,13,29.130087789305666,0.47000000000000003
2014-07-26,South,Furniture,Furnishings,"DAX Cubicle Frames, 8-1/2 x 11",25.71,9.2556,3,42.5904317386231,0.36
2014-12-26,East,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,191.88,19.188,6,11.413383364602876,0.09999999999999999
2017-12-11,South,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,721.875,-420.0,6,3.033766233766234,-0.5818181818181818
2017-12-11,South,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,73.568,-16.5528,4,19.845585036972597,-0.22500000000000003
2017-12-11,South,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,13.584,1.3584,1,26.8698468786808,0.1
2017-12-11,South,Furniture,Chairs,"Global Geo Office Task Chair, Gray",64.784,-12.147,1,5.634107186959743,-0.1875
2014-03-03,Central,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,176.772,-459.6072,3,6.194419930758266,-2.6
2017-10-21,Central,Office Supplies,Binders,GBC Instant Report Kit,38.82,19.41,6,56.41421947449768,0.5
2017-10-21,Central,Office Supplies,Binders,Acco 3-Hole Punch,21.9,10.512,5,83.33333333333334,0.48000000000000004
2017-11-10,West,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,111.79,43.5981,7,22.855353788353163,0.39
2017-03-16,East,Technology,Phones,Geemarc AmpliPOWER60,445.44,-81.664,8,6.5553160919540225,-0.18333333333333335
2016-09-22,East,Office Supplies,Labels,Avery 476,16.52,5.369,5,110.47215496368038,0.325
2017-02-06,West,Office Supplies,Paper,Xerox 1947,29.9,13.455,5,61.03678929765886,0.45
2015-12-31,Central,Office Supplies,Binders,Fellowes Presentation Covers for Comb Binding Machines,116.4,52.38,8,25.08591065292096,0.45
2016-10-09,West,Office Supplies,Art,Newell 310,1.408,0.1584,1,259.23295454545456,0.11250000000000002
2016-10-09,West,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",169.568,0.0,2,4.305057558029817,0.0
2014-12-30,East,Technology,Phones,ClearSounds CSC500 Amplified Spirit Phone Corded phone,251.964,-50.3928,6,8.691717864456827,-0.2
2014-12-30,East,Furniture,Tables,Hon 5100 Series Wood Tables,523.764,-192.0468,3,2.0906362407496504,-0.36666666666666664
2016-04-12,West,Office Supplies,Paper,Xerox 206,19.44,9.3312,3,56.32716049382716,0.48000000000000004
2016-04-12,West,Furniture,Chairs,"Global Geo Office Task Chair, Gray",194.352,-36.441,3,5.634107186959743,-0.1875
2016-04-12,West,Office Supplies,Binders,Aluminum Screw Posts,36.624,13.734,3,29.89842726081258,0.375
2016-11-28,East,Technology,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster,340.182,-73.7061,3,3.218865195689366,-0.21666666666666667
2016-11-28,East,Office Supplies,Fasteners,Translucent Push Pins by OIC,12.672,2.6928,8,230.42929292929293,0.2125
2016-11-28,East,Office Supplies,Binders,GBC Plasticlear Binding Covers,6.888,-5.0512,2,105.98141695702671,-0.7333333333333333
2016-11-28,East,Office Supplies,Storage,Tennsco Commercial Shelving,32.544,-7.7292,2,22.43117010816126,-0.23750000000000002
2016-11-28,East,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",347.802,-24.843,7,7.346133719760093,-0.07142857142857142
2017-04-15,South,Office Supplies,Binders,VariCap6 Expandable Binder,15.57,-11.937,3,70.32755298651253,-0.7666666666666666
2015-03-09,South,Office Supplies,Labels,Avery 514,4.608,1.6704,2,158.42013888888889,0.36250000000000004
2014-10-28,Central,Technology,Phones,Digium D40 VoIP phone,257.98,74.8142,2,2.8296767191255134,0.29
2017-01-07,West,Office Supplies,Storage,Eldon Fold 'N Roll Cart System,153.78,44.5962,11,26.108726752503575,0.29000000000000004
2017-01-07,West,Office Supplies,Storage,Tennsco Commercial Shelving,61.02,0.6102,3,17.944936086529005,0.009999999999999998
2017-01-07,West,Office Supplies,Supplies,Acme Galleria Hot Forged Steel Scissors with Colored Handles,110.11,31.9319,7,23.204068658614112,0.29
2017-01-07,West,Office Supplies,Fasteners,Staples,7.89,3.5505,1,46.26108998732573,0.45
2017-08-13,West,Office Supplies,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",36.024,11.7078,3,30.396402398401065,0.325
2017-11-02,Central,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,54.336,5.4336,4,26.8698468786808,0.1
2014-09-19,West,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",92.52,24.9804,6,23.670557717250325,0.27
2015-05-31,South,Office Supplies,Art,Newell 347,10.272,1.1556,3,106.60046728971963,0.11249999999999999
2016-09-13,Central,Office Supplies,Storage,"Rogers Jumbo File, Granite",40.74,0.4074,3,26.87776141384389,0.009999999999999998
2016-09-13,Central,Office Supplies,Labels,Avery 49,14.4,7.056,5,126.7361111111111,0.49
2016-09-13,Central,Technology,Phones,"BlueLounge Milo Smartphone Stand, White/Metallic",149.95,41.986,5,12.170723574524843,0.28
2016-09-13,Central,Office Supplies,Supplies,"Elite 5"" Scissors",16.9,5.07,2,43.19526627218935,0.30000000000000004
2016-09-13,Central,Office Supplies,Paper,Things To Do Today Pad,17.61,8.4528,3,62.18057921635434,0.48
2016-09-13,Central,Office Supplies,Appliances,Harmony Air Purifier,378.0,136.08,2,1.9312169312169312,0.36000000000000004
2016-09-13,Central,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",17.64,8.6436,3,62.074829931972786,0.48999999999999994
2016-09-13,Central,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",373.08,100.7316,6,5.870054679961402,0.27
2016-09-13,Central,Furniture,Furnishings,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",1336.44,387.5676,14,3.823591032893358,0.29000000000000004
2016-09-13,Central,Technology,Phones,Mediabridge Sport Armband iPhone 5s,29.97,0.2997,3,36.53653653653654,0.010000000000000002
2017-11-29,South,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",390.368,48.796,2,1.870030330354947,0.125
2017-11-29,South,Furniture,Furnishings,"Executive Impressions 13"" Chairman Wall Clock",101.52,19.035,5,17.976753349093777,0.1875
2017-12-04,East,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",74.352,23.235,3,14.72724338282763,0.3125
2017-05-02,West,Office Supplies,Paper,"Adams ""While You Were Out"" Message Pads",15.7,7.065,5,116.24203821656053,0.45000000000000007
2017-05-02,West,Office Supplies,Art,Newell 34,59.52,15.4752,3,18.397177419354836,0.25999999999999995
2017-05-02,West,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16 x 11",34.4,15.824,5,53.05232558139535,0.46
2016-12-25,East,Furniture,Tables,"Bevis Oval Conference Table, Walnut",313.176,-120.0508,2,2.330957672363144,-0.38333333333333336
2016-12-25,East,Furniture,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs,866.646,173.3292,3,1.263491667878234,0.19999999999999998
2014-09-30,East,Office Supplies,Appliances,Eureka Sanitaire  Commercial Upright,795.408,59.6556,6,2.753303964757709,0.075
2014-07-12,Central,Office Supplies,Paper,Xerox 1949,35.856,12.9978,9,91.61646586345383,0.3625
2014-07-12,Central,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack",23.84,3.278,4,61.241610738255034,0.1375
2016-09-08,West,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",43.13,14.6642,1,8.462786923255274,0.33999999999999997
2016-09-08,West,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",30.87,14.2002,7,82.76643990929705,0.46
2017-08-06,East,Office Supplies,Supplies,"Acme 10"" Easy Grip Assistive Scissors",70.12,21.036,4,20.821448944666283,0.3
2015-05-14,West,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",509.9575,41.9965,5,3.5787296000156874,0.08235294117647059
2015-05-14,West,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp,122.91,34.4148,3,8.908957773980962,0.28
2015-05-14,West,Furniture,Chairs,Novimex Fabric Task Chair,97.568,-6.098,2,7.481961298786487,-0.0625
2015-05-14,West,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",722.352,81.2646,3,1.5158814539172036,0.1125
2017-01-20,Central,Office Supplies,Labels,Avery File Folder Labels,11.52,4.176,5,158.42013888888889,0.36250000000000004
2016-05-30,West,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,167.84,11.7488,8,17.397521448999047,0.06999999999999999
2014-04-08,East,Furniture,Tables,Riverside Furniture Stanwyck Manor Table Series,172.11,-94.6605,1,2.1207367381325892,-0.5499999999999999
2014-07-23,East,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,99.98,7.9984,2,7.301460292058412,0.08
2017-05-30,West,Technology,Phones,LG G3,156.792,17.6391,1,2.3279248941272517,0.11249999999999999
2017-05-30,West,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,35.36,-3.094,2,20.644796380090497,-0.0875
2017-05-30,West,Furniture,Furnishings,Tensor Brushed Steel Torchiere Floor Lamp,13.592,-0.3398,1,26.854031783402,-0.024999999999999998
2016-03-13,East,Furniture,Chairs,SAFCO Arco Folding Chair,386.68,-5.524,2,1.8878659356573912,-0.014285714285714285
2016-03-13,East,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,379.96,47.495,5,4.803137172333931,0.125
2016-03-13,East,Technology,Phones,Polycom CX600 IP Phone VoIP phone,539.91,-116.9805,3,2.028115797077291,-0.2166666666666667
2016-03-13,East,Office Supplies,Paper,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",41.24,13.9185,5,44.25315227934044,0.33749999999999997
2016-03-13,East,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,51.897,-41.5176,1,7.033161839798062,-0.8
2016-03-13,East,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",552.56,-138.14,5,3.302808744751702,-0.25
2016-03-13,East,Office Supplies,Binders,GBC VeloBind Cover Sets,23.16,-15.44,5,78.79965457685665,-0.6666666666666666
2016-03-13,East,Office Supplies,Storage,Space Solutions Industrial Galvanized Steel Shelving.,126.08,-28.368,2,5.78997461928934,-0.22499999999999998
2016-03-13,East,Technology,Machines,Okidata MB491 Multifunction Printer,449.1,-643.71,3,2.438209752839011,-1.4333333333333333
2017-04-10,East,Office Supplies,Appliances,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,195.104,21.9492,4,7.483188453337706,0.1125
2017-04-10,East,Furniture,Furnishings,"Linden 10"" Round Wall Clock, Black",36.672,6.4176,3,29.85929319371728,0.17500000000000002
2016-06-25,Central,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",85.246,-6.089,2,8.56345165755578,-0.07142857142857144
2016-06-25,Central,Furniture,Furnishings,Eldon Executive Woodline II Cherry Finish Desk Accessories,32.712,-26.1696,2,22.315969674737097,-0.7999999999999999
2014-03-17,South,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",11.43,5.3721,3,95.8005249343832,0.47
2014-03-17,South,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",30.44,14.9156,2,23.981603153745073,0.49
2014-03-17,South,Office Supplies,Paper,Xerox 1957,12.96,6.3504,2,56.32716049382716,0.48999999999999994
2014-03-17,South,Office Supplies,Paper,EcoTones Memo Sheets,16.0,7.68,4,91.25,0.48
2014-03-17,South,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,32.67,8.4942,3,33.51698806244261,0.25999999999999995
2014-08-09,West,Office Supplies,Fasteners,"Super Bands, 12/Pack",4.464,-0.9486,3,245.29569892473117,-0.21249999999999997
2014-08-09,West,Office Supplies,Binders,Avery Hole Reinforcements,9.345,-6.5415,5,195.2915997859818,-0.7
2015-07-26,West,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",9.144,3.0861,3,119.750656167979,0.3375
2015-07-26,West,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,23.136,8.3868,6,94.65767634854772,0.3625
2015-07-26,West,Office Supplies,Art,Newell 334,99.2,25.792,5,18.397177419354836,0.26
2014-02-15,West,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones,21.36,7.209,5,85.44007490636704,0.33749999999999997
2015-03-24,West,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",46.9,13.132,5,38.91257995735608,0.28
2017-09-02,West,Office Supplies,Binders,Acco Translucent Poly Ring Binders,18.72,6.552,5,97.48931623931624,0.35
2017-09-02,West,Furniture,Tables,Hon 2111 Invitation Series Straight Table,236.528,-2.9566,2,3.0863153622404114,-0.0125
2015-11-16,West,Office Supplies,Labels,Avery 51,18.9,8.694,3,57.936507936507944,0.4600000000000001
2014-12-09,Central,Office Supplies,Paper,Xerox 195,10.688,3.7408,2,68.30089820359281,0.35
2014-12-09,Central,Office Supplies,Storage,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",237.096,20.7459,3,4.618382427371191,0.0875
2017-02-03,Central,Office Supplies,Paper,Xerox 2,5.184,1.8144,1,70.40895061728395,0.35
2017-02-03,Central,Office Supplies,Paper,Xerox 1893,65.584,23.7742,2,11.130763600878263,0.3625
2017-02-03,Central,Furniture,Furnishings,Eldon Cleatmat Chair Mats for Medium Pile Carpets,22.2,-26.085,1,16.441441441441444,-1.175
2017-02-03,Central,Office Supplies,Paper,Xerox 189,419.4,146.79,5,4.351454458750596,0.35
2017-11-11,South,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock",88.92,14.4495,5,20.524066576698154,0.1625
2017-09-17,Central,Office Supplies,Art,Newell Chalk Holder,9.912,3.2214,3,110.47215496368038,0.32499999999999996
2017-09-17,Central,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",318.43,-77.333,5,5.731243915460227,-0.24285714285714285
2017-09-17,Central,Office Supplies,Binders,Wilson Jones Snap Scratch Pad Binder Tool for Ring Binders,5.8,-10.15,5,314.65517241379314,-1.7500000000000002
2017-09-17,Central,Technology,Phones,Polycom VoiceStation 500 Conference phone,1415.76,88.485,6,1.5468723512459739,0.0625
2017-06-25,Central,Technology,Phones,Geemarc AmpliPOWER60,148.48,16.704,2,4.916487068965518,0.11250000000000002
2016-07-30,Central,Office Supplies,Labels,Avery 498,9.248,3.1212,4,157.87197231833912,0.3375
2016-07-30,Central,Office Supplies,Storage,Tennsco 16-Compartment Lockers with Coat Rack,1036.624,51.8312,2,0.7042090478321937,0.05
2015-04-16,South,Technology,Phones,Konftel 250 Conference phone - Charcoal black,569.64,148.1064,2,1.281511129836388,0.26
2015-04-16,South,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,9.14,4.57,1,39.93435448577681,0.5
2015-04-16,South,Furniture,Furnishings,Tenex Antistatic Computer Chair Mats,1196.86,119.686,7,2.134752602643584,0.10000000000000002
2015-04-16,South,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,523.26,125.5824,9,6.277949776401789,0.24000000000000002
2015-04-11,West,Technology,Copiers,Canon PC-428 Personal Copier,639.968,215.9892,4,2.2813640682034104,0.3375
2015-04-11,West,Office Supplies,Paper,Easy-staple paper,52.76,24.2696,2,13.836239575435936,0.46
2015-02-27,West,Technology,Accessories,Microsoft Natural Keyboard Elite,538.92,80.838,9,6.095524382097529,0.15
2016-09-08,West,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils",14.88,3.72,2,49.05913978494623,0.25
2016-09-08,West,Office Supplies,Paper,Xerox 1900,34.24,15.408,8,85.2803738317757,0.44999999999999996
2016-09-08,West,Office Supplies,Storage,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",261.74,65.435,2,2.7890272789791393,0.25
2016-05-19,West,Office Supplies,Appliances,Staple holder,87.84,23.7168,8,33.24225865209472,0.26999999999999996
2017-11-11,West,Furniture,Furnishings,Dax Clear Box Frame,34.92,11.8728,4,41.809851088201604,0.33999999999999997
2014-09-15,East,Office Supplies,Paper,Easy-staple paper,14.94,7.0218,3,73.29317269076306,0.47000000000000003
2014-09-15,East,Furniture,Furnishings,"Master Caster Door Stop, Large Neon Orange",14.56,6.2608,2,50.13736263736263,0.42999999999999994
2015-09-15,East,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,3.576,-2.8608,4,408.2774049217002,-0.7999999999999999
2015-09-15,East,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",147.184,-29.4368,2,4.9597782367648655,-0.2
2016-07-01,West,Technology,Copiers,Hewlett Packard 310 Color Digital Copier,1499.95,449.985,5,1.2167072235741192,0.3
2016-04-10,Central,Office Supplies,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",13.568,3.2224,4,107.6061320754717,0.2375
2014-01-06,South,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,2573.82,746.4078,9,1.2763130288831386,0.29
2014-01-06,South,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,609.98,274.491,2,1.196760549526214,0.44999999999999996
2014-01-06,South,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,5.48,1.4796,2,133.21167883211677,0.26999999999999996
2014-01-06,South,Technology,Phones,GE 30524EE4,391.98,113.6742,2,1.862339915301801,0.29
2014-01-06,South,Technology,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster,755.96,204.1092,4,1.9313191174136197,0.26999999999999996
2014-01-06,South,Office Supplies,Fasteners,"Alliance Super-Size Bands, Assorted Sizes",31.12,0.3112,4,46.91516709511568,0.009999999999999998
2014-01-06,South,Office Supplies,Paper,Southworth 25% Cotton Granite Paper & Envelopes,6.54,3.0084,1,55.810397553516815,0.45999999999999996
2016-09-01,West,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,12.78,5.751,1,28.56025039123631,0.45000000000000007
2014-09-23,East,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,18.464,6.924,4,79.07279029462738,0.37500000000000006
2014-12-15,East,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",445.802,-108.2662,7,5.731243915460227,-0.24285714285714283
2017-12-28,Central,Office Supplies,Art,Staples in misc. colors,2.48,0.868,1,147.17741935483872,0.35
2017-12-28,Central,Office Supplies,Binders,Wilson Jones Impact Binders,25.9,12.691,5,70.46332046332047,0.49000000000000005
2015-12-19,East,Office Supplies,Paper,Xerox 1903,29.9,14.651,5,61.03678929765886,0.49
2015-12-19,East,Technology,Accessories,Logitech diNovo Edge Keyboard,2249.91,517.4793,9,1.4600584023360934,0.23
2015-12-19,East,Furniture,Tables,Bretford Rectangular Conference Table Tops,1053.164,-105.3164,4,1.3862988100618707,-0.1
2017-11-05,West,Office Supplies,Paper,Xerox 1996,12.96,6.2208,2,56.32716049382716,0.4799999999999999
2015-09-10,West,Furniture,Furnishings,"Seth Thomas 13 1/2"" Wall Clock",106.68,33.0708,6,20.528683914510683,0.30999999999999994
2017-11-16,East,Technology,Phones,iOttie HLCRIO102 Car Mount,119.94,5.997,6,18.25912956478239,0.05
2017-09-11,Central,Office Supplies,Paper,Xerox 1953,10.272,3.21,3,106.60046728971963,0.3125
2017-09-11,Central,Furniture,Tables,Bevis Round Conference Table Top & Single Column Base,512.19,-65.853,5,3.5631308694039316,-0.12857142857142856
2017-09-11,Central,Office Supplies,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",1.556,-4.2012,2,469.1516709511568,-2.6999999999999997
2017-07-14,West,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,4.448,1.4456,2,164.1187050359712,0.32499999999999996
2017-07-14,West,Furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",276.69,49.8042,3,3.9574975604467095,0.18
2017-07-14,West,Office Supplies,Fasteners,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",4.96,2.3312,4,294.35483870967744,0.47
2017-07-14,West,Office Supplies,Art,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",71.92,20.8568,4,20.300333704115683,0.29
2017-07-14,West,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",18.84,7.9128,3,58.12101910828025,0.42
2017-07-14,West,Technology,Accessories,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,140.97,19.7358,3,7.767610129814854,0.14
2017-07-14,West,Technology,Phones,GE 30524EE4,470.376,52.9173,3,2.3279248941272517,0.1125
2017-03-30,West,Office Supplies,Art,Manco Dry-Lighter Erasable Highlighter,6.08,2.0672,2,120.06578947368422,0.34
2017-03-30,West,Technology,Phones,AT&T CL83451 4-Handset Telephone,164.792,18.5391,1,2.2149133453080245,0.1125
2016-01-31,East,Office Supplies,Envelopes,Staple envelope,23.36,11.68,2,31.25,0.5
2017-06-08,Central,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",12.176,-18.8728,4,119.90801576872536,-1.55
2014-11-02,West,Technology,Phones,AT&T CL82213,46.384,5.2182,2,15.738185581234909,0.1125
2014-11-02,West,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,362.92,105.2468,2,2.0114625812851314,0.29
2017-07-14,East,Office Supplies,Paper,Xerox 1950,9.248,3.3524,2,78.93598615916956,0.3625
2017-07-14,East,Technology,Phones,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),1889.946,-377.9892,9,1.7381448993780775,-0.2
2017-07-14,East,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",62.04,4.653,5,29.416505480335267,0.075
2017-07-14,East,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",396.92,148.845,5,4.5979038597198425,0.375
2017-07-14,East,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame",239.456,17.9592,7,10.6700187090739,0.075
2017-07-14,East,Office Supplies,Art,Crayola Colored Pencils,13.12,2.132,5,139.10060975609755,0.1625
2017-12-09,South,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",29.36,13.5056,2,24.863760217983653,0.45999999999999996
2017-12-09,South,Office Supplies,Appliances,Belkin F9M820V08 8 Outlet Surge,214.9,62.321,5,8.492322010237318,0.29
2017-12-09,South,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",15.92,7.4824,4,91.70854271356784,0.47000000000000003
2017-12-09,South,Technology,Accessories,Logitech ClearChat Comfort/USB Headset H390,146.45,48.3285,5,12.461590986684875,0.33
2017-12-09,South,Office Supplies,Storage,Eldon Gobal File Keepers,15.14,0.6056,1,24.108322324966974,0.04
2017-12-09,South,Office Supplies,Labels,Avery 492,5.76,2.6496,2,126.7361111111111,0.46
2017-12-09,South,Technology,Copiers,Canon Imageclass D680 Copier / Fax,1399.98,629.991,2,0.5214360205145787,0.45
2016-09-05,East,Office Supplies,Binders,Recycled Easel Ring Binders,8.952,-7.46,2,81.54602323503127,-0.8333333333333334
2016-09-05,East,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,8.856,-6.4944,6,247.289972899729,-0.7333333333333333
2016-09-05,East,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",85.246,-1.2178,2,8.56345165755578,-0.014285714285714287
2014-09-10,West,Office Supplies,Envelopes,Peel & Seel Envelopes,21.728,7.6048,7,117.590206185567,0.35
2014-09-10,West,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,1487.04,148.704,5,1.2272702819023027,0.1
2017-09-26,West,Office Supplies,Envelopes,Staple envelope,71.88,33.0648,6,30.46744574290484,0.46
2017-09-26,West,Furniture,Furnishings,Stackable Trays,9.24,2.9568,3,118.5064935064935,0.31999999999999995
2017-09-26,West,Office Supplies,Paper,Xerox 1895,35.88,16.146,6,61.03678929765886,0.45
2017-09-26,West,Office Supplies,Binders,"Wilson Jones Hanging View Binder, White, 1""",17.04,5.538,3,64.2605633802817,0.325
2017-09-26,West,Office Supplies,Binders,Fellowes PB300 Plastic Comb Binding Machine,931.176,314.2719,3,1.1759323693909636,0.3375
2016-06-17,West,Furniture,Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",266.352,-13.3176,3,4.111101099297171,-0.05000000000000001
2016-06-17,West,Furniture,Chairs,"Global Manager's Adjustable Task Chair, Storm",483.136,54.3528,4,3.0219234335673595,0.1125
2017-02-25,South,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",196.784,-22.1382,2,3.709651191153753,-0.11250000000000002
2017-02-25,South,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",231.92,5.798,5,7.869092790617454,0.025
2017-03-31,West,Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,29.7,8.019,3,36.868686868686865,0.27
